IBGE;UF;MUNICIPIO;CNES;NOME FANTASIA;RAZAO SOCIAL;CNPJ PROPRIO;CNPJ MANTENEDORA;TIPO GESTAO;LOGRADOURO;NUMERO;BAIRRO;CEP;LATITUDE;LONGITUDE
354850;SP;SANTOS;2038552;BIOANALISE LABORATORIO DE ANALISES CLINICAS SC LTDA;BIOANALISE LABORATORIO DE ANALISES CLINICAS SC LTDA;44310621000147;;M;RUA ALEXANDRE MARTINS;51;APARECIDA;11025201;-23.97771;-46.31192
354850;SP;SANTOS;2038579;SANTA CLARA DIAGNOSTICOS MEDICOS;MULTI CLINICA VILA RICA LTDA;01921137000141;;M;AVENIDA DONA ANA COSTA;165;VILA MATHIAS;11060001;-23.94962;-46.33076
354850;SP;SANTOS;2038587;GASTROCOR SANTOS;GASTROCOR LTDA EPP;00034806000109;;M;AVENIDA DONA ANA COSTA;493;GONZAGA;11060003;-23.94517;-46.33019
354850;SP;SANTOS;2038595;CENTRO DE DIAGNOSTICO RADIOLOGICO SANTOS;CENTRO DE DIAGNOSTICO RADIOLOGICO SC LTDA;51651495000150;;M;AVENIDA DONA ANA COSTA;493;GONZAGA;11060911;-23.94517;-46.33019
354850;SP;SANTOS;5552702;ALEXANDRE LOPES RODRIGUES;ALEXANDRE LOPES RODRIGUES;;;M;AVENIDA DONA ANA COSTA;121;VILA MATHIAS;11060001;-23.94517;-46.33019
354850;SP;SANTOS;5552745;ROSANA FERREIRA DE SOUZA E SILVA;ROSANA FERREIRA DE SOUZA E SILVA;;;M;RUA LUIS SUPLICY;75;GONZAGA;11055330;-23.96194;-46.33063
354850;SP;SANTOS;2059657;TOMOSANTOS;DIAGNOSTICO MEDICO POR IMAGEM;64715295000165;;M;AVENIDA DOUTOR BERNARDINO DE CAMPOS;47;VILA BELMIRO;11065001;-23.96123;-46.33837
354850;SP;SANTOS;2059665;CENTRO DIAGNOSTICO PAULISTA POR IMAGEM;CENTRO DIAGNOSTICO PAULISTA POR IMAGEM SC LTDA;67184903000140;;M;RUA JOSE CLEMENTE PEREIRA;104;CAMPO GRANDE;11070321;-23.95884;-46.34257
354850;SP;SANTOS;2059703;SINTRA SAUDE;SINDICATO DOS EMPREGADOS ESTDE SERV SAUDE DE SANTOS;58195058000118;;M;AVENIDA DONA ANA COSTA;70;VILA MATHIAS;11060000;-23.94517;-46.33019
354850;SP;SANTOS;2059738;UNIDADE DE SAUDE DA FAMILIA SAO JORGE E CANELEIRA;MUNICIPIO DE SANTOS;;58200015000183;M;RUA FRANCISCO FERREIRA CANTO;351;CANELEIRA;11085691;-23.961;-46.334
354850;SP;SANTOS;2029669;LABORATORIO GONZAGA;LABORATORIO DE ANALISES CLINICAS GONZAGA SC LTDA;66506163000159;;M;AVENIDA DONA ANA COSTA;493;GONZAGA;11060003;-23.95150;-46.33097
354850;SP;SANTOS;2065606;CENTRO DE ATENCAO PSICOSSOCIAL PRAIA CAPS PRAIA;MUNICIPIO DE SANTOS;;58200015000183;M;AVENIDA CORONEL JOAQUIM MONTENEGRO;329;APARECIDA;11035001;-23.98263;-46.30745
354850;SP;SANTOS;2071533;INSTITUTO DR JARBAS;INSTITUTO DE RADIODIAGNOSTICO DR JARBAS G DA CUNHA SC LTDA;45051422000124;;M;AVENIDA DONA ANA COSTA;361;GONZAGA;11060003;-23.94517;-46.33019
354850;SP;SANTOS;2071592;BIO LABORATORIO DE ANALISES CLINICAS DE SANTOS LTDA;BIO LABORATORIO DE ANALISES CLINICAS DE SANTOS LTDA;52251659000203;;M;AV ANA COSTA;259;ENCRUZILHADA;11060907;-23.94321;-46.32988
354850;SP;SANTOS;3245802;CLINICA HUMANUS;HUMANUS INST DE PREVENCAO E TRAT DE PATOLOGIAS HUMANAS LTDA;02076961000105;;M;AVENIDA SENADOR FEIJO;840;ENCRUZILHADA;11050300;-23.94769;-46.32681
354850;SP;SANTOS;2035499;SINDAPORT;SIND TRAB CAP TERM PRIV E R ADM G SERV PORT DO EST SP;58200916000175;;M;RUA JULIO CONCEICAO;91;VILA MATHIAS;11015540;-23.95735;-46.33033
354850;SP;SANTOS;2080354;HOSPITAL SANTO ANTONIO SANTOS;SOCIEDADE PORTUGUESA DE BENEFICENCIA;58194622000188;;M;AVENIDA DOUTOR BERNARDINO DE CAMPOS;47;VILA BELMIRO;11065910;-23.96123;-46.33837
354850;SP;SANTOS;2081636;HOSPITAL FREI GALVAO;NOTRE DAME INTERMEDICA SAUDE S A;44649812007817;;M;RUA DOUTOR HEITOR DE MORAES;23;BOQUEIRAO;11045570;-23.96981;-46.32474
354850;SP;SANTOS;2039648;ANATOMIA PATOLOGICA;SERVICO DE ANATOMIA PATOLOGICA DE SANTOS LTDA;47786116000161;;M;AVENIDA DOUTOR BERNARDINO DE CAMPOS;47;VILA BELMIRO;11065910;-23.94964;-46.33498
354850;SP;SANTOS;3881466;HELENA ENGELBRECHT ZANTUT;HELENA ENGELBRECHT ZANTUT;;;M;RUA SAO JOSE;38;EMBARE;11040000;-23.96564;-46.31554
354850;SP;SANTOS;3245578;CARLOS ALBERTO DE LIMA PERES;CARLOS ALBERTO DE LIMA PERES;;;M;AVENIDA DOUTOR BERNARDINO DE CAMPOS;562;CAMPO GRANDE;11065002;-23.95828;-46.33779
354850;SP;SANTOS;3883280;UNOS UNIDADE ODONTOLOGICA DE SANTOS LTDA;UNOS UNIDADE ODONTOLOGICA DE SANTOS LTDA;05349978000187;;M;AVENIDA DONA ANA COSTA;160;VILA MATHIAS;11060000;-23.94517;-46.33019
354850;SP;SANTOS;2040204;SEUB DE SAUDE DO CAMPO GRANDE;MUNICIPIO DE SANTOS;;58200015000183;M;RUA DOUTOR CARVALHO MENDONCA;607;CAMPO GRANDE;11070102;-23.961;-46.334
354850;SP;SANTOS;3283208;LABORATORIO SANTISTA DE ANATOMIA PATOLOGICA E CITOPATOLOGIA;LABORATORIO SANTISTA DE ANATOMIA PATOLOGICA E CITOPATOLOGIA;57733156000107;;M;AVENIDA DONA ANA COSTA;221;ENCRUZILHADA;11060001;-23.94939;-46.33054
354850;SP;SANTOS;5679672;SUZANA FIGUEIRA DE MELLO;SUZANA FIGUEIRA DE MELLO;;;M;AVENIDA DONA ANA COSTA;414;GONZAGA;11060002;-23.96170;-46.33209
354850;SP;SANTOS;5670780;MARIA JOSE PEREIRA;MARIA JOSE PEREIRA;;;M;RUA DOUTOR CARVALHO DE MENDONCA;93;ENCRUZILHADA;11070100;-23.95256;-46.33215
354850;SP;SANTOS;6085695;MARCELO BARBIERI;MARCELO BARBIERI;;;M;RUA CAMPOS MELO;238;VILA MATHIAS;11015011;-23.94590;-46.32036
354850;SP;SANTOS;6085709;TOTAL CARDIO;ACL SERVICOS MEDICOS LTDA;09040760000105;;M;AVENIDA DONA ANA COSTA;416;GONZAGA;11060002;-23.96150;-46.33213
354850;SP;SANTOS;6064264;RAMOS RAMOS CONSULTORIOS MEDICOS ASSOCIADOS LTDA;RAMOS RAMOS CONSULTORIOS MEDICOS ASSOCIADOS LTDA;08380965000169;;M;AVENIDA CONSELHEIRO NEBIAS;640;BOQUEIRAO;11045002;-23.95009;-46.32220
354850;SP;SANTOS;5923972;LUIZ FERNANDO PIAZZA TIMO IARIA;LUIZ FERNANDO PIAZZA TIMO IARIA;;;M;AVENIDA DONA ANA COSTA;311;CAMPO GRANDE;11060001;-23.95119;-46.33076
354850;SP;SANTOS;5923999;ELIANA CRISTINA GARDINI;ELIANA CRISTINA GARDINI;;;M;AVENIDA DONA ANA COSTA;311;ENCRUZILHADA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;7095260;TOPFISIO;ETS FISIOTERAPIA LTDA;11894851000141;;M;AV ANA COSTA;268;VILA MATHIAS;11060000;-23.94415;-46.32986
354850;SP;SANTOS;7095902;CONSULTORIO ODONTOLOGICO CAPITANI;CAIO CAPITANI DOS SANTOS;;;M;CONSELHEIRO NEBIAS;688;BOQUEIRAO;11045002;-23.95770;-46.32307
354850;SP;SANTOS;5926769;CARINA ANDREIA PERES DA COSTA;CARINA ANDREIA PERES DA COSTA;;;M;AVENIDA PRESIDENTE WILSON;07;GONZAGA;11065200;-23.96805;-46.35131
354850;SP;SANTOS;6119557;JULIANA FELCA QUEIROZ;JULIANA FELCA QUEIROZ;;;M;AVENIDA CONSELHEIRO NEBIAS;688;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;6066690;SANDRA AUGUSTO MACCHERI;SANDRA AUGUSTO MACCHERI;;;M;AVENIDA DONA ANA COSTA;414;GONZAGA;11060002;-23.94517;-46.33019
354850;SP;SANTOS;6066712;SIMONE CRISTINA FERREIRA DE FREITAS;SIMONE CRISTINA FERREIRA DE FREITAS;;;M;AVENIDA DONA ANA COSTA;374;GONZAGA;11060002;-23.96221;-46.33243
354850;SP;SANTOS;6066747;MARTHA KIRCHE DUARTE;MARTHA KIRCHE DUARTE;;;M;AVENIDA DOUTOR BERNARDINO DE CAMPOS;562;CAMPO GRANDE;11060002;-23.95828;-46.33779
354850;SP;SANTOS;6003478;ENDOSCOPY CLINICA DE VIDEOENDOSCOPIA;LUIZ GUILHERME MAGALHAES BRUNO;;;M;AVENIDA DONA ANA COSTA;222;CAMPO GRANDE;11060000;-23.94517;-46.33019
354850;SP;SANTOS;6004652;CONMED CONSULTORIOS MEDICOS LTDA;CONMED CONSULTORIOS MEDICOS LTDA;44985786000119;;M;AVENIDA DONA ANA COSTA;311;ENCRUZILHADA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;5998212;MARIANA ALVARENGA COELHO BUTERI;MARIANA ALVARENGA COELHO BUTERI;;;M;AVENIDA PEDRO LESSA;1640;EMBARE;11035002;-23.97025;-46.31026
354850;SP;SANTOS;6133150;MAITHE RIBEIRO DE FREITAS;MAITHE RIBEIRO DE FREITAS;;;M;RUA TOLENTINO FILGUEIRAS;170;GONZAGA;11060471;-23.96468;-46.33157
354850;SP;SANTOS;5936438;POLYANA CARMELITA SIQUEIRA;POLYANA CARMELITA SIQUEIRA;;;M;AVENIDA DONA ANA COSTA;100;VILA MATHIAS;11060000;-23.94817;-46.33059
354850;SP;SANTOS;3482251;MED CENTER LAB DE ANALISES MEDICAS LTDA;MED CENTER LAB DE ANALISES MEDICAS LTDA;00034565000190;;M;RUA DOUTOR OLYNTHO RODRIGUES DANTAS;343;ENCRUZILHADA;11050220;-23.95322;-46.32958
354850;SP;SANTOS;5139295;MAGALI HEMZO;MAGALI HEMZO;;;M;RUA MONSENHOR PAULA RODRIGUES;92;VILA BELMIRO;11055320;-23.95044;-46.33604
354850;SP;SANTOS;5373468;MEDCENTER SERVICOS DE ANESTESIA LTDA;MEDCENTER SERVICOS DE ANESTESIA LTDA;06280774000108;;M;RUA DOUTOR OLYNTHO RODRIGUES DANTAS;343;ENCRUXILHADA;11050220;-23.95322;-46.32958
354850;SP;SANTOS;5984068;ANTONIO LUCINDO BENGTSON;ANTONIO LUCINDO BENGTSON;;;M;AVENIDA DONA ANA COSTA;416;GONZAGA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;5984971;RITA DE CASSIA FERNANDES SIMOES;RITA DE CASSIA FERNANDES SIMOES;;;M;RUA ALVARO ALVIM;93;EMBARE;11040131;-23.97094;-46.31571
354850;SP;SANTOS;6049826;VALERIA SALVATO LEMOS NOGUEIRA;VALERIA SALVATO LEMOS NOGUEIRA;;;M;RUA JOAQUIM TAVORA;348;VILA BELMIRO;11075300;-23.94856;-46.33664
354850;SP;SANTOS;3008371;AFIP FILIAL SANTOS;ASSOCIACAO FUNDO DE INCENTIVO A PESQUISA;47673793000840;;M;AVENIDA CONSELHEIRO NEBIAS;445;ENCRUZILHADA;11045002;-23.94581;-46.32172
354850;SP;SANTOS;3702170;SANDRA CARVALHO CORREA;SANDRA CARVALHO CORREA;;;M;RUA DOUTOR OLYNTHO RODRIGUES DANTAS;343;ENCRUZILHADA;11050220;-23.95322;-46.32958
354850;SP;SANTOS;5657865;CLAUDIA ANGELA IGLESIAS MONTEIRO PEREZ;CLAUDIA ANGELA IGLESIAS MONTEIRO PEREZ;;;M;AVENIDA MARECHAL FLORIANO PEIXOTO;20;GONZAGA;11060300;-23.96693;-46.33881
354850;SP;SANTOS;5658934;DANIELA PIGNATTI DE SOUZA;DANIELA PIGNATTI DE SOUZA;;;M;AVENIDA AFONSO PENA;653;ESTUARIO;11020003;-23.95792;-46.32188
354850;SP;SANTOS;6186580;FABIO ZANOTTO;FABIO ZANOTTO;;;M;AVENIDA DOUTOR EPITACIO PESSOA;37;BOQUEIRAO;11045301;-23.97699;-46.31269
354850;SP;SANTOS;5030943;ALLAN POHL ISAAC;ALLAN POHL ISAAC;;;M;RUA BARAO DE PARANAPIACABA;231;ENCRUZILHADA;11050251;-23.95663;-46.33150
354850;SP;SANTOS;5582024;LUCI MARA TAVARES DO NASCIMENTO;LUCI MARA TAVARES DO NASCIMENTO;;;M;RUA MARCILIO DIAS;16;GONZAGA;11060210;-23.96803;-46.33400
354850;SP;SANTOS;5582032;FISIOFAZ CLINICA DE REABILITACAO FISICA;FISIOFAZ CLINICA DE REABILITACAO FISICA S C LTDA;04824321000161;;M;RUA DOUTOR CARVALHO DE MENDONCA;335;VILA BELMIRO;11070101;-23.95368;-46.33746
354850;SP;SANTOS;3823911;EUSTAZIO ALVES PEREIRA FILHO;EUSTAZIO ALVES PEREIRA FILHO;;;M;AVENIDA DONA ANA COSTA;493;GONZAGA;11060003;-23.94517;-46.33019
354850;SP;SANTOS;3823997;CRISTIANA VIDAL COSTA;CRISTIANA VIDAL COSTA;;;M;RUA ANTONIO GUENAGA;86;PONTA DA PRAIA;11030420;-23.98959;-46.29947
354850;SP;SANTOS;3824012;GLAUCILAINE LORENZO JOVINO;GLAUCILAINE LORENZO JOVINO;;;M;RUA DELFIM MOREIRA;106;EMBARE;11040100;-23.97253;-46.31334
354850;SP;SANTOS;6033725;LUIZ FERNANDO DOS SANTOS;LUIZ FERNANDO DOS SANTOS;;;M;AVENIDA CONSELHEIRO NEBIAS;580;BOQUEIRAO;11045002;-23.95182;-46.32235
354850;SP;SANTOS;6094309;FUSCHINI CARDIOLOGIA;WILTON FUSCHINI FRANCO;;;M;AVENIDA DONA ANA COSTA;221;VILA MATHIAS;11060001;-23.94517;-46.33019
354850;SP;SANTOS;6094430;NEONATAL;SERVICO DE NEONATOLOGIA E UTINEONATAL DE SANTOS LTDA;02990387000104;;M;AVENIDA CONSELHEIRO NEBIAS;580;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;3787109;GIUSEPPINA MARIA PATAVINA;GIUSEPPINA MARIA PATAVINA;;;M;AVENIDA DONA ANA COSTA;464;GONZAGA;11060003;-23.94688;-46.33037
354850;SP;SANTOS;3787230;ANA LUCIA ALVES LEMOS DA SILVA;ANA LUCIA ALVES LEMOS DA SILVA;;;M;AV ALMIRANTE COCHRANE;137;EMBARE;11035190;-23.96686;-46.30355
354850;SP;SANTOS;3787249;LUIZ ALBERTO VIEIRA DOS SANTOS JR;LUIZ ALBERTO VIEIRA DOS SANTOS JR;;;M;AVENIDA DONA ANA COSTA;221;ENCRUZILHADA;11060001;-23.94964;-46.33065
354850;SP;SANTOS;3787303;LABORATORIO DE ANALISES CLINICAS DR LEAO DE MOURA LTDA;LABORATORIO DE ANALISES CLINICAS DR LEAO DE MOURA LTDA;58157694000155;;M;AVENIDA DONA ANA COSTA;221;ENCRUZILHADA;11060001;-23.95162;-46.33089
354850;SP;SANTOS;3772497;SECAO CENTRO DE REFERENCIA EM SAUDE AUDITIVA SECRESA;MUNICIPIO DE SANTOS;;58200015000183;M;AVENIDA DOUTOR BERNADINO DE CAMPO;617;GONZAGA;11065001;-23.961;-46.334
354850;SP;SANTOS;3758354;RENATO SAU RIOS;RENATO SAU RIOS;;;M;AVENIDA DONA ANA COSTA;160;VILA BELMIRO;11060000;-23.94517;-46.33019
354850;SP;SANTOS;3758508;CELIA MARIA KNUDSEN SANTANA;CELIA MARIA KNUDSEN SANTANA;;;M;AVENIDA DONA ANA COSTA;484;GONZAGA;11060002;-23.94517;-46.33019
354850;SP;SANTOS;3758524;RENATA GARCIA DIAS MARCELINO;RENATA GARCIA DIAS MARCELINO;;;M;AVENIDA DONA ANA COSTA;484;GONZAGA;11060002;-23.94999;-46.33071
354850;SP;SANTOS;3789527;UNIDADE MATERNO INFANTIL MENDES COLMENERO LTDA;UNIDADE MATERNO INFANTIL MENDES COLMENERO LTDA;55679773000138;;M;AVENIDA ANA COSTA;259;GONZAGA;11060001;-23.96464;-46.32683
354850;SP;SANTOS;3789977;SUSETE APARECIDA RAMOS DAL SECCO;SUSETE APARECIDA RAMOS DAL SACCO;;;M;RUA BARAO DE PARANAPIACABA;233;ENCRUZILHADA;11050251;-23.95666;-46.33052
354850;SP;SANTOS;3789985;SANTOS DINIZ MEDICAL GROUP PESQUISAS MEDICAS LTDA;SANTOS DINIZ MEDICAL GROUP PESQUISAS MEDICAS LTDA;06271298000150;;M;RUA JOAQUIM TAVORA;93;VILA MATHIAS;11075300;-23.94856;-46.33664
354850;SP;SANTOS;6189571;ANDREA CARLA BRAZ;ANDREA CARLA BRAZ;;;M;RUA JOSE GONCALVES DA MOTA;112;VILA BELMIRO;11070231;-23.961;-46.334
354850;SP;SANTOS;3772608;MARCIA DENISE MALANCONI TUBEL;MARCIA DENISE MALANCONI TUBEL;;;M;AVENIDA CONSELHEIRO NEBIAS;793;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;3772616;CONSULTORIO DE OFTALMOLOGIA E OTORRINOLARINGOLOGIA;JOAQUIM CARLOS GOMES DOS REIS;;;M;AVENIDA CONSELHEIRO NEBIAS;730;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;3772632;PETRAGLIA CLINICA MEDICA LTDA;PETRAGLIA CLINICA MEDICA LTDA;21767301000115;;M;GOYTACAZES;06;GONZAGA;11055210;-23.94358;-46.34857
354850;SP;SANTOS;3772691;CLINICA VERITAS S C LTDA;CLINICA VERITAS S C LTDA;02053786000130;;M;AVENIDA DONA ANA COSTA;221;GONZAGA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;3772705;SERGIO PAULO CONSOLO;SERGIO PAULO CONSOLO;;;M;AVENIDA DONA ANA COSTA;374;GONZAGA;11060002;-23.96021;-46.33234
354850;SP;SANTOS;3772772;MARIA LUCIA LEAL DOS SANTOS;MARIA LUCIA LEAL DOS SANTOS;;;M;AVENIDA WASHINGTON LUIZ;316;GONZAGA;11055001;-23.96196;-46.32805
354850;SP;SANTOS;3772810;VALERIA BARALDI MELHADO;VALERIA BARALDI MELHADO;;;M;AVENIDA WASHINGTON LUIZ;364;GONZAGA;11055000;-23.96256;-46.32857
354850;SP;SANTOS;3775542;JOSE ANTONIO DE MATOS ALMEIDA;JOSE ANTONIO DE MATOS ALMEIDA;;;M;AVENIDA DONA ANA COSTA;259;ENCRUZILHADA;11060001;-23.95503;-46.33131
354850;SP;SANTOS;3775577;CLINICA GUIMARAES;GUIMARAES CLINICA ODONTOLOGICA LTDA ME;10545377000180;;M;AVENIDA CONSELHEIRO NEBIAS;580;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;3743543;LOURENZO PRADAL;LOURENZO PRADAL;;;M;RUA PARA;112;CAMPO GRANDE;11075410;-23.95990;-46.33758
354850;SP;SANTOS;3743594;ANA PAULA NASSAR MOCCELLIN;ANA PAULA NASSAR MOCCELLIN;;;M;RUA ROBERTO SANDALL;128;PONTA DA PRAIA;11030530;-23.98416;-46.30662
354850;SP;SANTOS;3743632;MARCOS ANTONIO DO AMARAL;MARCOS ANTONIO DO AMARAL;;;M;RUA BARAO DE PARANAPIACABA;233;ENCRUZILHADA;11050251;-23.95663;-46.33150
354850;SP;SANTOS;3743799;MONICA DE CASTRO PEREIRA;MONICA DE CASTRO PEREIRA;;;M;AVENIDA DONA ANA COSTA;259;ENCRUZILHADA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;3743918;MARIA DE FATIMA BASTOS FERREIRA;MARIA DE FATIMA BASTOS FERREIRA;;;M;RUA DOUTOR ARNALDO DE CARVALHO;186;CAMPO GRANDE;11075430;-23.95591;-46.33499
354850;SP;SANTOS;3743969;ALINA FLAVIA CORREA NAITKE;ALINA FLAVIA CORREA NAITZKE;;;M;AVENIDA CONSELHEIRO NEBIAS;754;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;3942376;RENATA DE OLIVEIRA MARINHO GRANDE;RENATA DE OLIVEIRA MARINHO GRANDE;;;M;RUA JULIO CONCEICAO;296;VILA MATHIAS;11015540;-23.95314;-46.32955
354850;SP;SANTOS;5055024;MARY MARAJO DAL SECCHI FERNANDES;MARY MARAJO DAL SECCHI FERNANDES;;;M;AVENIDA DONA ANA COSTA;482;GONZAGA;11060002;-23.94990;-46.33069
354850;SP;SANTOS;5055040;DEBORAH MONICA DA SILVEIRA HEINZ;DEBORAH MONICA DA SILVEIRA HEINZ;;;M;RUA EVARISTO DA VEIGA;161;CAMPO GRANDE;11075660;-23.95826;-46.33800
354850;SP;SANTOS;5402638;CARLOS AUGUSTO FERNANDES TAVARES;CARLOS AUGUSTO FERNANDES TAVARES;;;M;AVENIDA CONSELHEIRO NEBIAS;580;BOQUEIRAO;11045002;-23.95976;-46.32292
354850;SP;SANTOS;5058457;DIURO DIAGNOSTICOS EM UROLOGIA S S LTDA;DIURO DIAGNOSTICOS EM UROLOGIA S S LTDA;06256098000129;;M;AVENIDA DONA ANA COSTA;416;GONZAGA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;3824071;NELSON PRINCE SANTIAGO;NELSON PRINCE SANTIAGO;;;M;RUA ALEXANDRE MARTINS;54;BOQUEIRAO;11045010;-23.97831;-46.31252
354850;SP;SANTOS;3992128;PRODOUTOR PRESTACAO DE SERVICOS MEDICOS S C LTDA EPP;PRODOUTOR PRESTACAO DE SERVICOS MEDICOS S C LTDA EPP;05520003000170;;M;RUA DOUTOR EGYDIO MARTINS;18;PONTA DA PRAIA;11030160;-23.98553;-46.29828
354850;SP;SANTOS;3752216;LABORATORIO DE ANALISES CLINICAS CELLULA MATER SC LTDA;LABORATORIO DE ANALISES CLINICAS CELLULA MATER SC LTDA;68020635000275;;M;RUA DOUTOR CARVALHO DE MENDONCA;247;VILA BELMIRO;11070101;-23.95321;-46.33531
354850;SP;SANTOS;3752224;SERVICOS DE ANESTESIA E REANIMACAO DE SANTOS S C LTDA;SERVICOS DE ANESTESIA E REANIMACAO DE SANTOS S C LTDA;60015401000147;;M;AVENIDA CONSELHEIRO NEBIAS;628;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;3752275;EDGARD SANTOS NEVES FILHO;EDGARD SANTOS NEVES FILHO;;;M;RUA GOVERNADOR PEDRO DE TOLEDO;101;BOQUEIRAO;11045551;-23.97143;-46.32513
354850;SP;SANTOS;3752291;PIO ALVES RIBEIRO;PIO ALVES RIBEIRO;;;M;AVENIDA CONSELHEIRO NEBIAS;730;BOQUEIRAO;11045002;-23.95046;-46.32217
354850;SP;SANTOS;3752305;OSVALDO JUNIOR BATISTA MARQUES;OSVALDO JUNIOR BATISTA MARQUES;;;M;AVENIDA CONSELHEIRO NEBIAS;628;VILA MATHIAS;11045002;-23.94581;-46.32172
354850;SP;SANTOS;7086199;PROJETO EQUOTERAPIA;ASSOCIACAO EQUOTERAPIA;04312650000123;;M;AV FRANCISCO MANOEL;S/N;JABAQUARA;11075110;-23.94344;-46.33483
354850;SP;SANTOS;5896118;ROBERTO ALEXANDRE AGUIAR MACHADO;ROBERTO ALEXANDRE AGUIAR MACHADO;;;M;AVENIDA CONSELHEIRO NEBIAS;688;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;5904765;CAROLINA ABADIA PIZZOCARO;CAROLINA ABADIA PIZZOCARO;;;M;RUA AZEVEDO SODRE;37;BOQUEIRAO;11055050;-23.96627;-46.33067
354850;SP;SANTOS;5909015;CENTRO DE DIAGNOSTICO LABORATORIAL DE SANTOS LTDA;CENTRO DE DIAGNOSTICO LABORATORIAL DE SANTOS LTDA;09250035000153;;M;RUA ALMIRANTE BARROSO;35;CAMPO GRANDE;11075440;-23.96083;-46.33701
354850;SP;SANTOS;3829804;ROSANA APARECIDA GONCALVES AMBROSIO;ROSANA APARECIDA GONCALVES AMBROSIO;;;M;AVENIDA SENADOR PINHEIRO MACHADO;879;MARAPE;11075002;-23.94903;-46.33930
354850;SP;SANTOS;3829987;BEATRIZ ANTOUN DA FONSECA E SILVA;BEATRIZ ANTOUN DA FONSECA E SILVA;;;M;RUA SENADOR FEIJO;686;VILA MATHIAS;11015504;-23.94131;-46.29359
354850;SP;SANTOS;5971756;SONIA NATIVIDADE ARRUDA;SONIA NATIVIDADE ARRUDA;;;M;RUA EUCLIDES DA CUNHA;248;POMPEIA;11065101;-23.96552;-46.33864
354850;SP;SANTOS;3946495;CLINICA MEDICA RM LTDA ME;CLINICA MEDICA RM LTDA ME;25018787000140;;M;RUA BARAO DE PARANAPIACABA;194;ENCRUZILHADA;11050251;-23.95662;-46.33082
354850;SP;SANTOS;3946517;BEATRIZ PEREIRA ARNALDO;BEATRIZ PEREIRA ARNALDO;;;M;AVENIDA DONA ANA COSTA;311;ENCRUZILHADA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;3781755;TEREZINHA OLIVEIRA DO NASCIMENTO;TEREZINHA OLIVEIRA DO NASCIMENTO;;;M;RUA DOUTOR ROBERTO SANDALL;111;PONTA DA PRAIA;11030530;-23.98454;-46.30717
354850;SP;SANTOS;3782484;SERGIO CHISTOFORO KABBACK;SERGIO CHISTOFORO KABBACH;;;M;AVENIDA DONA ANA COSTA;121;VILA MATHIAS;11060001;-23.94517;-46.33019
354850;SP;SANTOS;3956423;GLAUCIA REGINA FRANCO SOARES;GLAUCIA REGINA FRANCO SOARES;;;M;AVENIDA WASHINGTON LUIZ;61;ENCRUZILHADA;11050201;-23.95699;-46.32628
354850;SP;SANTOS;3956474;RICARDO LUIZ VIVIAN MASCARENAS;RICARDO LUIZ VIVIAN MASCARENAS;;;M;AVENIDA ANA COSTA;471;GONZAGA;11060003;-23.94321;-46.32988
354850;SP;SANTOS;3956482;SILVANA MARIA DE ALMEIDA;SILVANA MARIA DE ALMEIDA;;;M;RUA QUINCIO PEIRAO;08;PONTA DA PRAIA;11030040;-23.97907;-46.29924
354850;SP;SANTOS;3755452;SEBASTIAO DE MELO;SEBASTIAO DE MELO;;;M;RUA JOANA MONTE BASTOS;54;BOQUEIRAO;11050110;-23.96401;-46.32591
354850;SP;SANTOS;3940268;EDUARDO YABUTA SILVEIRA;EDUARDO YABUTA SILVEIRA;;;M;RUA PARA;112;CAMPO GRANDE;11075410;-23.95990;-46.33277
354850;SP;SANTOS;3816230;SONIA AKIKO TERUYA;SONIA AKIKO TERUYA;;;M;RUA DOUTOR CARVALHO DE MENDONCA;230;VILA MATHIAS;11070101;-23.95182;-46.32885
354850;SP;SANTOS;5595517;GUILHERME RIBEIRO DE AGUIAR;GUILHERME RIBEIRO DE AGUIAR;;;M;AVENIDA WASHINGTON LUIS;387;BOQUEIRAO;11055001;-23.95488;-46.32797
354850;SP;SANTOS;5605784;FLAVIA CRISTINA LENA MENDES;FLAVIA CRISTINA LENA MENDES;;;M;AVENIDA JOVINO DE MELO;519;BOM RETIRO;11089001;-23.93993;-46.37583
354850;SP;SANTOS;3939995;ROSELI DE OLIVA;ROSELI DE OLIVA;;;M;AVENIDA DONA ANA COSTA;311;GONZAGA;11060001;-23.96060;-46.33200
